"","X","SYMBOL","padj_species","padj_human","variable","value","L1"
"575","ENSG00000168546","GFRA2","ns","ns","human_related_squirrel_monkey ",2.03574411059758,"squirrel_monkey"
"576","ENSG00000167034","NKX3-1","sig","sig","human_related_squirrel_monkey ",2.02801767222458,"squirrel_monkey"
"577","ENSG00000187595","ZNF385C","ns","sig","human_related_squirrel_monkey ",2.00872816645089,"squirrel_monkey"
"578","ENSG00000177465","ACOT4","sig","sig","human_related_squirrel_monkey ",1.9918446300325,"squirrel_monkey"
"579","ENSG00000107954","NEURL1","sig","sig","human_related_squirrel_monkey ",1.94221187618451,"squirrel_monkey"
"580","ENSG00000125378","BMP4","sig","sig","human_related_squirrel_monkey ",1.8656819115991,"squirrel_monkey"
"581","ENSG00000140285","FGF7","sig","sig","human_related_squirrel_monkey ",1.84129185409047,"squirrel_monkey"
"582","ENSG00000139344","AMDHD1","ns","sig","human_related_squirrel_monkey ",1.8238669006942,"squirrel_monkey"
"583","ENSG00000130224","LRCH2","sig","sig","human_related_squirrel_monkey ",1.8206798902706,"squirrel_monkey"
"584","ENSG00000164270","HTR4","ns","sig","human_related_squirrel_monkey ",1.81926806297828,"squirrel_monkey"
"585","ENSG00000166342","NETO1","sig","sig","human_related_squirrel_monkey ",1.79177495858425,"squirrel_monkey"
"586","ENSG00000148357","HMCN2","ns","sig","human_related_squirrel_monkey ",1.77161055436179,"squirrel_monkey"
"587","ENSG00000136267","DGKB","sig","sig","human_related_squirrel_monkey ",1.76695052912653,"squirrel_monkey"
"588","ENSG00000177675","CD163L1","sig","sig","human_related_squirrel_monkey ",1.75879430961661,"squirrel_monkey"
"589","ENSG00000196420","S100A5","ns","ns","human_related_squirrel_monkey ",1.75456312083623,"squirrel_monkey"
"590","ENSG00000179913","B3GNT3","ns","sig","human_related_squirrel_monkey ",1.74309416264535,"squirrel_monkey"
"591","ENSG00000183421","RIPK4","sig","sig","human_related_squirrel_monkey ",1.72516971239638,"squirrel_monkey"
"592","ENSG00000143036","SLC44A3","sig","ns","human_related_squirrel_monkey ",1.70521450858485,"squirrel_monkey"
"593","ENSG00000161958","FGF11","ns","sig","human_related_squirrel_monkey ",1.6972074844026,"squirrel_monkey"
"594","ENSG00000006459","KDM7A","sig","sig","human_related_squirrel_monkey ",1.67909695789155,"squirrel_monkey"
"595","ENSG00000118526","TCF21","sig","ns","human_related_squirrel_monkey ",1.67155083077984,"squirrel_monkey"
"596","ENSG00000118849","RARRES1","sig","sig","human_related_squirrel_monkey ",1.63333588055233,"squirrel_monkey"
"597","ENSG00000138678","GPAT3","sig","sig","human_related_squirrel_monkey ",1.54515184737751,"squirrel_monkey"
"598","ENSG00000197506","SLC28A3","sig","sig","human_related_squirrel_monkey ",1.54402938925898,"squirrel_monkey"
"599","ENSG00000155926","SLA","ns","sig","human_related_squirrel_monkey ",1.53439343436379,"squirrel_monkey"
"600","ENSG00000178033","CALHM5","sig","sig","human_related_squirrel_monkey ",1.52757415340343,"squirrel_monkey"
"601","ENSG00000204740","MALRD1","ns","sig","human_related_squirrel_monkey ",1.46240728459485,"squirrel_monkey"
"602","ENSG00000152467","ZSCAN1","ns","sig","human_related_squirrel_monkey ",1.46092104348539,"squirrel_monkey"
"603","ENSG00000189320","FAM180A","sig","sig","human_related_squirrel_monkey ",1.45698429316616,"squirrel_monkey"
"604","ENSG00000175471","MCTP1","sig","sig","human_related_squirrel_monkey ",1.44880789554534,"squirrel_monkey"
"605","ENSG00000153898","MCOLN2","sig","sig","human_related_squirrel_monkey ",1.4472291380401,"squirrel_monkey"
"606","ENSG00000144191","CNGA3","sig","sig","human_related_squirrel_monkey ",1.43891305919958,"squirrel_monkey"
"607","ENSG00000183111","ARHGEF37","sig","sig","human_related_squirrel_monkey ",1.43363175968179,"squirrel_monkey"
"608","ENSG00000163492","CCDC141","ns","sig","human_related_squirrel_monkey ",1.42286308189676,"squirrel_monkey"
"609","ENSG00000174951","FUT1","ns","sig","human_related_squirrel_monkey ",1.41800869485923,"squirrel_monkey"
"610","ENSG00000152705","CATSPER3","ns","sig","human_related_squirrel_monkey ",1.40976268221992,"squirrel_monkey"
"611","ENSG00000223609","HBD","ns","sig","human_related_squirrel_monkey ",1.39595008203432,"squirrel_monkey"
"612","ENSG00000125848","FLRT3","sig","sig","human_related_squirrel_monkey ",1.36530996414401,"squirrel_monkey"
"613","ENSG00000203734","ECT2L","ns","sig","human_related_squirrel_monkey ",1.31496682684056,"squirrel_monkey"
"614","ENSG00000103740","ACSBG1","ns","sig","human_related_squirrel_monkey ",1.30821235180734,"squirrel_monkey"
"615","ENSG00000198342","ZNF442","sig","sig","human_related_squirrel_monkey ",1.30016297609309,"squirrel_monkey"
"616","ENSG00000147119","CHST7","sig","sig","human_related_squirrel_monkey ",1.22476512389594,"squirrel_monkey"
"617","ENSG00000102934","PLLP","ns","sig","human_related_squirrel_monkey ",1.22390550541137,"squirrel_monkey"
"618","ENSG00000115165","CYTIP","ns","sig","human_related_squirrel_monkey ",1.21834426191354,"squirrel_monkey"
"619","ENSG00000157103","SLC6A1","ns","sig","human_related_squirrel_monkey ",1.21605093901649,"squirrel_monkey"
"620","ENSG00000134533","RERG","ns","sig","human_related_squirrel_monkey ",1.19474939363939,"squirrel_monkey"
"621","ENSG00000129596","CDO1","sig","sig","human_related_squirrel_monkey ",1.14925570702235,"squirrel_monkey"
"622","ENSG00000172602","RND1","ns","sig","human_related_squirrel_monkey ",1.1329744431755,"squirrel_monkey"
"623","ENSG00000119699","TGFB3","sig","sig","human_related_squirrel_monkey ",1.11742301192507,"squirrel_monkey"
"624","ENSG00000153823","PID1","sig","sig","human_related_squirrel_monkey ",1.09909193326645,"squirrel_monkey"
"625","ENSG00000064989","CALCRL","sig","sig","human_related_squirrel_monkey ",1.07248550227832,"squirrel_monkey"
"626","ENSG00000164509","IL31RA","ns","sig","human_related_squirrel_monkey ",1.04062079284805,"squirrel_monkey"
"627","ENSG00000125657","TNFSF9","ns","sig","human_related_squirrel_monkey ",1.02434510736209,"squirrel_monkey"
"628","ENSG00000154734","ADAMTS1","sig","sig","human_related_squirrel_monkey ",1.00121092440402,"squirrel_monkey"
"629","ENSG00000232040","ZBED9","ns","sig","human_related_squirrel_monkey ",0.981063266510387,"squirrel_monkey"
"630","ENSG00000154928","EPHB1","sig","sig","human_related_squirrel_monkey ",0.980139461342308,"squirrel_monkey"
"631","ENSG00000166839","ANKDD1A","sig","sig","human_related_squirrel_monkey ",0.969422997490998,"squirrel_monkey"
"632","ENSG00000175130","MARCKSL1","sig","sig","human_related_squirrel_monkey ",0.959131574104409,"squirrel_monkey"
"633","ENSG00000152785","BMP3","ns","sig","human_related_squirrel_monkey ",0.939154357218617,"squirrel_monkey"
"634","ENSG00000089116","LHX5","ns","sig","human_related_squirrel_monkey ",0.932276317720228,"squirrel_monkey"
"635","ENSG00000183696","UPP1","sig","sig","human_related_squirrel_monkey ",0.928805036499679,"squirrel_monkey"
"636","ENSG00000104490","NCALD","sig","sig","human_related_squirrel_monkey ",0.818037433269503,"squirrel_monkey"
"637","ENSG00000105967","TFEC","ns","sig","human_related_squirrel_monkey ",0.815092736100001,"squirrel_monkey"
"638","ENSG00000117598","PLPPR5","ns","sig","human_related_squirrel_monkey ",0.767652312939819,"squirrel_monkey"
"639","ENSG00000162975","KCNF1","ns","sig","human_related_squirrel_monkey ",0.747858889223343,"squirrel_monkey"
"640","ENSG00000073331","ALPK1","sig","sig","human_related_squirrel_monkey ",0.652354314372837,"squirrel_monkey"
"641","ENSG00000069493","CLEC2D","ns","sig","human_related_squirrel_monkey ",0.649604371629627,"squirrel_monkey"
"642","ENSG00000157168","NRG1","sig","sig","human_related_squirrel_monkey ",0.623319583101604,"squirrel_monkey"
"643","ENSG00000101134","DOK5","sig","sig","human_related_squirrel_monkey ",0.60506222639402,"squirrel_monkey"
"644","ENSG00000144460","NYAP2","ns","sig","human_related_squirrel_monkey ",0.597202993538274,"squirrel_monkey"
"645","ENSG00000165449","SLC16A9","ns","sig","human_related_squirrel_monkey ",0.571013645495402,"squirrel_monkey"
"646","ENSG00000105483","CARD8","sig","sig","human_related_squirrel_monkey ",0.555739014860269,"squirrel_monkey"
"647","ENSG00000102032","RENBP","ns","sig","human_related_squirrel_monkey ",0.539956811061444,"squirrel_monkey"
"648","ENSG00000159251","ACTC1","ns","sig","human_related_squirrel_monkey ",0.522082976856514,"squirrel_monkey"
"649","ENSG00000170396","ZNF804A","ns","sig","human_related_squirrel_monkey ",0.48417422699396,"squirrel_monkey"
"650","ENSG00000164484","TMEM200A","ns","sig","human_related_squirrel_monkey ",0.417152209421098,"squirrel_monkey"
"651","ENSG00000198915","RASGEF1A","ns","sig","human_related_squirrel_monkey ",0.416322791820506,"squirrel_monkey"
"652","ENSG00000142621","FHAD1","ns","sig","human_related_squirrel_monkey ",0.347938635429087,"squirrel_monkey"
"653","ENSG00000105877","DNAH11","ns","sig","human_related_squirrel_monkey ",0.312639877014236,"squirrel_monkey"
"654","ENSG00000170545","SMAGP","ns","sig","human_related_squirrel_monkey ",0.291560431905428,"squirrel_monkey"
"655","ENSG00000164604","GPR85","ns","sig","human_related_squirrel_monkey ",0.286347799898762,"squirrel_monkey"
"656","ENSG00000188909","BSX","ns","sig","human_related_squirrel_monkey ",0.276610909701075,"squirrel_monkey"
"657","ENSG00000170426","SDR9C7","ns","sig","human_related_squirrel_monkey ",0.27661026716547,"squirrel_monkey"
"658","ENSG00000283904","MIR155","ns","sig","human_related_squirrel_monkey ",0.276608392182747,"squirrel_monkey"
"659","ENSG00000118520","ARG1","ns","sig","human_related_squirrel_monkey ",0.276607999795984,"squirrel_monkey"
"660","ENSG00000188389","PDCD1","ns","sig","human_related_squirrel_monkey ",0.276607369953204,"squirrel_monkey"
"661","ENSG00000125508","SRMS","ns","sig","human_related_squirrel_monkey ",0.276606921288072,"squirrel_monkey"
"662","ENSG00000112799","LY86","ns","sig","human_related_squirrel_monkey ",0.276606871879686,"squirrel_monkey"
"663","ENSG00000172724","CCL19","ns","sig","human_related_squirrel_monkey ",0.27660671968782,"squirrel_monkey"
"664","ENSG00000188620","HMX3","ns","sig","human_related_squirrel_monkey ",0.276606113208599,"squirrel_monkey"
"665","ENSG00000273537","RF01986","ns","sig","human_related_squirrel_monkey ",0.276604894986722,"squirrel_monkey"
"666","ENSG00000178175","ZNF366","ns","sig","human_related_squirrel_monkey ",0.27660382621089,"squirrel_monkey"
"667","ENSG00000133561","GIMAP6","ns","sig","human_related_squirrel_monkey ",0.276602695960569,"squirrel_monkey"
"668","ENSG00000117091","CD48","ns","sig","human_related_squirrel_monkey ",0.276602371854852,"squirrel_monkey"
"669","ENSG00000110934","BIN2","ns","sig","human_related_squirrel_monkey ",0.276601912716807,"squirrel_monkey"
"670","ENSG00000125931","CITED1","ns","sig","human_related_squirrel_monkey ",0.27659290215128,"squirrel_monkey"
"671","ENSG00000167676","PLIN4","ns","sig","human_related_squirrel_monkey ",0.276592485308533,"squirrel_monkey"
"672","ENSG00000264424","MYH4","ns","sig","human_related_squirrel_monkey ",0.27659211464787,"squirrel_monkey"
"673","ENSG00000196711","ALKAL1","ns","sig","human_related_squirrel_monkey ",0.276592008612329,"squirrel_monkey"
"674","ENSG00000165548","TMEM63C","ns","sig","human_related_squirrel_monkey ",0.276591355462244,"squirrel_monkey"
"675","ENSG00000133020","MYH8","ns","sig","human_related_squirrel_monkey ",0.27658485537039,"squirrel_monkey"
"676","ENSG00000107105","ELAVL2","ns","sig","human_related_squirrel_monkey ",0.263388933974699,"squirrel_monkey"
"677","ENSG00000159231","CBR3","ns","sig","human_related_squirrel_monkey ",0.237036376055796,"squirrel_monkey"
"678","ENSG00000057593","F7","ns","sig","human_related_squirrel_monkey ",0.167548053579078,"squirrel_monkey"
"679","ENSG00000113389","NPR3","ns","sig","human_related_squirrel_monkey ",0.146156356544751,"squirrel_monkey"
"680","ENSG00000168906","MAT2A","ns","sig","human_related_squirrel_monkey ",0.087296708938401,"squirrel_monkey"
"681","ENSG00000249242","TMEM150C","ns","sig","human_related_squirrel_monkey ",0.0406288048011482,"squirrel_monkey"
"682","ENSG00000119686","FLVCR2","ns","sig","human_related_squirrel_monkey ",0.0398532126285305,"squirrel_monkey"
"683","ENSG00000121270","ABCC11","ns","sig","human_related_squirrel_monkey ",-0.00774649316171256,"squirrel_monkey"
"684","ENSG00000185267","CDNF","ns","sig","human_related_squirrel_monkey ",-0.00938810116802036,"squirrel_monkey"
"685","ENSG00000107551","RASSF4","ns","sig","human_related_squirrel_monkey ",-0.024852535463595,"squirrel_monkey"
"686","ENSG00000189057","FAM111B","ns","sig","human_related_squirrel_monkey ",-0.0282240971561327,"squirrel_monkey"
"687","ENSG00000158715","SLC45A3","ns","sig","human_related_squirrel_monkey ",-0.0384786973509437,"squirrel_monkey"
"688","ENSG00000136014","USP44","ns","sig","human_related_squirrel_monkey ",-0.0428257014165098,"squirrel_monkey"
"689","ENSG00000086717","PPEF1","ns","sig","human_related_squirrel_monkey ",-0.0440083310975172,"squirrel_monkey"
"690","ENSG00000169306","IL1RAPL1","ns","sig","human_related_squirrel_monkey ",-0.046680095732458,"squirrel_monkey"
"691","ENSG00000099260","PALMD","ns","sig","human_related_squirrel_monkey ",-0.0600826397323795,"squirrel_monkey"
"692","ENSG00000175318","GRAMD2A","ns","sig","human_related_squirrel_monkey ",-0.060558905789129,"squirrel_monkey"
"693","ENSG00000161249","DMKN","ns","sig","human_related_squirrel_monkey ",-0.0638503221501059,"squirrel_monkey"
"694","ENSG00000198610","AKR1C4","ns","sig","human_related_squirrel_monkey ",-0.0776016080322715,"squirrel_monkey"
"695","ENSG00000079337","RAPGEF3","ns","sig","human_related_squirrel_monkey ",-0.115956436534105,"squirrel_monkey"
"696","ENSG00000100767","PAPLN","ns","sig","human_related_squirrel_monkey ",-0.121842801745317,"squirrel_monkey"
"697","ENSG00000040608","RTN4R","ns","sig","human_related_squirrel_monkey ",-0.131193982572462,"squirrel_monkey"
"698","ENSG00000152611","CAPSL","ns","sig","human_related_squirrel_monkey ",-0.173719322982369,"squirrel_monkey"
"699","ENSG00000187672","ERC2","ns","sig","human_related_squirrel_monkey ",-0.176966622776982,"squirrel_monkey"
"700","ENSG00000122986","HVCN1","ns","sig","human_related_squirrel_monkey ",-0.270483081273064,"squirrel_monkey"
"701","ENSG00000189001","SBSN","ns","sig","human_related_squirrel_monkey ",-0.299256897524779,"squirrel_monkey"
"702","ENSG00000277363","SRCIN1","ns","sig","human_related_squirrel_monkey ",-0.315710940127164,"squirrel_monkey"
"703","ENSG00000185313","SCN10A","ns","sig","human_related_squirrel_monkey ",-0.329924381235453,"squirrel_monkey"
"704","ENSG00000130038","CRACR2A","ns","sig","human_related_squirrel_monkey ",-0.342126194005114,"squirrel_monkey"
"705","ENSG00000159248","GJD2","ns","sig","human_related_squirrel_monkey ",-0.364605771596054,"squirrel_monkey"
"706","ENSG00000175084","DES","ns","sig","human_related_squirrel_monkey ",-0.373009972815526,"squirrel_monkey"
"707","ENSG00000123329","ARHGAP9","ns","sig","human_related_squirrel_monkey ",-0.491443228138946,"squirrel_monkey"
"708","ENSG00000198910","L1CAM","ns","sig","human_related_squirrel_monkey ",-0.525448858241587,"squirrel_monkey"
"709","ENSG00000167703","SLC43A2","ns","sig","human_related_squirrel_monkey ",-0.580042092196021,"squirrel_monkey"
"710","ENSG00000117016","RIMS3","ns","sig","human_related_squirrel_monkey ",-0.626276351287256,"squirrel_monkey"
"711","ENSG00000130052","STARD8","sig","sig","human_related_squirrel_monkey ",-0.656727942494229,"squirrel_monkey"
"712","ENSG00000125650","PSPN","ns","sig","human_related_squirrel_monkey ",-0.672466246845398,"squirrel_monkey"
"713","ENSG00000171208","NETO2","sig","sig","human_related_squirrel_monkey ",-0.844505632926386,"squirrel_monkey"
"714","ENSG00000004399","PLXND1","sig","sig","human_related_squirrel_monkey ",-0.891308677092289,"squirrel_monkey"
"715","ENSG00000197653","DNAH10","sig","sig","human_related_squirrel_monkey ",-0.933796756106652,"squirrel_monkey"
"716","ENSG00000147160","AWAT2","ns","sig","human_related_squirrel_monkey ",-1.05040294770298,"squirrel_monkey"
"717","ENSG00000196368","NUDT11","sig","ns","human_related_squirrel_monkey ",-1.10408648135018,"squirrel_monkey"
"718","ENSG00000152495","CAMK4","sig","sig","human_related_squirrel_monkey ",-1.10937919646141,"squirrel_monkey"
"719","ENSG00000167702","KIFC2","sig","sig","human_related_squirrel_monkey ",-1.3644052038918,"squirrel_monkey"
"720","ENSG00000122547","EEPD1","sig","sig","human_related_squirrel_monkey ",-1.4485845476453,"squirrel_monkey"
"721","ENSG00000160298","C21orf58","sig","sig","human_related_squirrel_monkey ",-1.51736682968256,"squirrel_monkey"
"722","ENSG00000145692","BHMT","ns","sig","human_related_squirrel_monkey ",-1.57292544248403,"squirrel_monkey"
"723","ENSG00000091409","ITGA6","sig","sig","human_related_squirrel_monkey ",-1.59859866619685,"squirrel_monkey"
"724","ENSG00000185483","ROR1","sig","sig","human_related_squirrel_monkey ",-1.66315428756209,"squirrel_monkey"
"725","ENSG00000124557","BTN1A1","sig","sig","human_related_squirrel_monkey ",-1.75428767875835,"squirrel_monkey"
"726","ENSG00000141576","RNF157","sig","sig","human_related_squirrel_monkey ",-1.76825008660526,"squirrel_monkey"
"727","ENSG00000138829","FBN2","sig","sig","human_related_squirrel_monkey ",-1.88623532253123,"squirrel_monkey"
"728","ENSG00000206384","COL6A6","sig","sig","human_related_squirrel_monkey ",-1.94963104220872,"squirrel_monkey"
"729","ENSG00000167371","PRRT2","sig","sig","human_related_squirrel_monkey ",-1.95944973988094,"squirrel_monkey"
"730","ENSG00000116991","SIPA1L2","sig","sig","human_related_squirrel_monkey ",-1.96867434882014,"squirrel_monkey"
"731","ENSG00000185008","ROBO2","sig","sig","human_related_squirrel_monkey ",-2.01875307732283,"squirrel_monkey"
"732","ENSG00000137561","TTPA","sig","sig","human_related_squirrel_monkey ",-2.05656143390708,"squirrel_monkey"
"733","ENSG00000127324","TSPAN8","ns","ns","human_related_squirrel_monkey ",-2.10818020642777,"squirrel_monkey"
"734","ENSG00000166689","PLEKHA7","sig","sig","human_related_squirrel_monkey ",-2.11171294170321,"squirrel_monkey"
"735","ENSG00000155719","OTOA","sig","sig","human_related_squirrel_monkey ",-2.11962657268774,"squirrel_monkey"
"736","ENSG00000204682","CASC10","sig","ns","human_related_squirrel_monkey ",-2.21345111352732,"squirrel_monkey"
"737","ENSG00000100678","SLC8A3","ns","ns","human_related_squirrel_monkey ",-2.37644351190416,"squirrel_monkey"
"738","ENSG00000176732","PFN4","sig","ns","human_related_squirrel_monkey ",-2.38204386900065,"squirrel_monkey"
"739","ENSG00000165959","CLMN","sig","sig","human_related_squirrel_monkey ",-2.51928619046269,"squirrel_monkey"
"740","ENSG00000160111","CPAMD8","sig","sig","human_related_squirrel_monkey ",-2.52139062894937,"squirrel_monkey"
"741","ENSG00000272636","DOC2B","sig","ns","human_related_squirrel_monkey ",-2.70763130641328,"squirrel_monkey"
"742","ENSG00000213347","MXD3","sig","sig","human_related_squirrel_monkey ",-2.74927995113374,"squirrel_monkey"
"743","ENSG00000204052","LRRC73","sig","ns","human_related_squirrel_monkey ",-2.82334809902978,"squirrel_monkey"
"744","ENSG00000151012","SLC7A11","sig","sig","human_related_squirrel_monkey ",-3.1297185627873,"squirrel_monkey"
"745","ENSG00000183128","CALHM3","sig","ns","human_related_squirrel_monkey ",-4.06957718540213,"squirrel_monkey"
"746","ENSG00000133328","HRASLS2","sig","sig","squirrel_monkey",3.34788998470924,"squirrel_monkey"
"747","ENSG00000108691","CCL2","sig","sig","squirrel_monkey",9.76909398818249,"squirrel_monkey"
"748","ENSG00000141574","SECTM1","sig","sig","squirrel_monkey",10.0512471618995,"squirrel_monkey"
"749","ENSG00000092054","MYH7","sig","ns","squirrel_monkey",-0.874295126887191,"squirrel_monkey"
"750","ENSG00000183347","GBP6","sig","ns","squirrel_monkey",1.2157638227872,"squirrel_monkey"
"751","ENSG00000173626","TRAPPC3L","sig","ns","squirrel_monkey",-1.16520812978756,"squirrel_monkey"
"752","ENSG00000156587","UBE2L6","sig","sig","squirrel_monkey",8.30556672001917,"squirrel_monkey"
"753","ENSG00000183549","ACSM5","sig","ns","squirrel_monkey",1.19644845665198,"squirrel_monkey"
"754","ENSG00000215218","UBE2QL1","sig","ns","squirrel_monkey",0.310708528269736,"squirrel_monkey"
"755","ENSG00000172828","CES3","sig","ns","squirrel_monkey",-0.522347029665427,"squirrel_monkey"
"756","ENSG00000125144","MT1G","sig","ns","squirrel_monkey",-0.318809047445666,"squirrel_monkey"
"757","ENSG00000162753","SLC9C2","sig","sig","squirrel_monkey",7.5911108753456,"squirrel_monkey"
"758","ENSG00000184486","POU3F2","sig","ns","squirrel_monkey",-0.688298040840142,"squirrel_monkey"
"759","ENSG00000146904","EPHA1","sig","ns","squirrel_monkey",-0.266125849001429,"squirrel_monkey"
"760","ENSG00000125895","TMEM74B","sig","ns","squirrel_monkey",0.90991183038211,"squirrel_monkey"
"761","ENSG00000147606","SLC26A7","sig","ns","squirrel_monkey",-1.08199041991721,"squirrel_monkey"
"762","ENSG00000170454","KRT75","sig","sig","squirrel_monkey",6.90918679368487,"squirrel_monkey"
"763","ENSG00000271605","MILR1","sig","ns","squirrel_monkey",0.170909067114806,"squirrel_monkey"
"764","ENSG00000119915","ELOVL3","sig","ns","squirrel_monkey",0.0862967304916788,"squirrel_monkey"
"765","ENSG00000108622","ICAM2","sig","ns","squirrel_monkey",-0.0206554538677004,"squirrel_monkey"
"766","ENSG00000179603","GRM8","sig","sig","squirrel_monkey",-1.96837531950384,"squirrel_monkey"
"767","ENSG00000270379","HEATR9","sig","sig","squirrel_monkey",7.30972195862327,"squirrel_monkey"
"768","ENSG00000095752","IL11","sig","ns","squirrel_monkey",0.281417387232014,"squirrel_monkey"
"769","ENSG00000115604","IL18R1","sig","sig","squirrel_monkey",-1.52879293859044,"squirrel_monkey"
"770","ENSG00000087494","PTHLH","sig","sig","squirrel_monkey",-2.24479479616401,"squirrel_monkey"
"771","ENSG00000100170","SLC5A1","sig","ns","squirrel_monkey",-0.743693325829937,"squirrel_monkey"
"772","ENSG00000138035","PNPT1","sig","ns","squirrel_monkey",0.137476246270083,"squirrel_monkey"
"773","ENSG00000169908","TM4SF1","sig","ns","squirrel_monkey",-0.485687074411324,"squirrel_monkey"
"774","ENSG00000147408","CSGALNACT1","sig","ns","squirrel_monkey",-0.415775169231944,"squirrel_monkey"
"775","ENSG00000250821","EXOC1L","sig","sig","squirrel_monkey",6.51691515208383,"squirrel_monkey"
"776","ENSG00000133805","AMPD3","sig","ns","squirrel_monkey",-0.251928082066892,"squirrel_monkey"
"777","ENSG00000185215","TNFAIP2","sig","sig","squirrel_monkey",6.52759260155368,"squirrel_monkey"
"778","ENSG00000204264","PSMB8","sig","sig","squirrel_monkey",7.0655500902553,"squirrel_monkey"
"779","ENSG00000121797","CCRL2","sig","ns","squirrel_monkey",-0.200074177933594,"squirrel_monkey"
"780","ENSG00000183117","CSMD1","sig","ns","squirrel_monkey",-0.444366336801639,"squirrel_monkey"
"781","ENSG00000167705","RILP","sig","ns","squirrel_monkey",-0.223906042840693,"squirrel_monkey"
"782","ENSG00000008735","MAPK8IP2","sig","ns","squirrel_monkey",-0.852379567174058,"squirrel_monkey"
"783","ENSG00000019186","CYP24A1","sig","ns","squirrel_monkey",-1.06733612938248,"squirrel_monkey"
"784","ENSG00000065618","COL17A1","sig","ns","squirrel_monkey",-0.0922249776661874,"squirrel_monkey"
"785","ENSG00000041353","RAB27B","sig","sig","squirrel_monkey",-1.05717870632587,"squirrel_monkey"
"786","ENSG00000172940","SLC22A13","sig","ns","squirrel_monkey",-1.37255186965017,"squirrel_monkey"
"787","ENSG00000168070","MAJIN","sig","sig","squirrel_monkey",-0.982341384831902,"squirrel_monkey"
"788","ENSG00000170684","ZNF296","sig","ns","squirrel_monkey",-0.655032596080585,"squirrel_monkey"
"789","ENSG00000165078","CPA6","sig","ns","squirrel_monkey",-2.09527296258555,"squirrel_monkey"
"790","ENSG00000115602","IL1RL1","sig","sig","squirrel_monkey",-1.08749210094428,"squirrel_monkey"
"791","ENSG00000185974","GRK1","sig","sig","squirrel_monkey",-1.19716533184112,"squirrel_monkey"
"792","ENSG00000185338","SOCS1","sig","sig","squirrel_monkey",6.72975491081092,"squirrel_monkey"
"793","ENSG00000135519","KCNH3","sig","ns","squirrel_monkey",-0.763962823225423,"squirrel_monkey"
"794","ENSG00000146409","SLC18B1","sig","sig","squirrel_monkey",-1.06141254501898,"squirrel_monkey"
"795","ENSG00000171004","HS6ST2","sig","sig","squirrel_monkey",-3.06921590460088,"squirrel_monkey"
"796","ENSG00000176406","RIMS2","sig","ns","squirrel_monkey",-0.667480824127906,"squirrel_monkey"
"797","ENSG00000180318","ALX1","sig","sig","squirrel_monkey",-1.69880088243186,"squirrel_monkey"
"798","ENSG00000140807","NKD1","sig","sig","squirrel_monkey",-3.26688636180769,"squirrel_monkey"
"799","ENSG00000162777","DENND2D","sig","sig","squirrel_monkey",5.40577838579934,"squirrel_monkey"
"800","ENSG00000158055","GRHL3","ns","ns","squirrel_monkey",-2.76799948225586,"squirrel_monkey"
"801","ENSG00000145794","MEGF10","sig","sig","squirrel_monkey",-1.85483613150934,"squirrel_monkey"
"802","ENSG00000074660","SCARF1","sig","ns","squirrel_monkey",-0.843341310191021,"squirrel_monkey"
"803","ENSG00000179331","RAB39A","ns","sig","squirrel_monkey",5.52914070130554,"squirrel_monkey"
"804","ENSG00000153404","PLEKHG4B","sig","sig","squirrel_monkey",-0.830670994890621,"squirrel_monkey"
"805","ENSG00000137727","ARHGAP20","sig","sig","squirrel_monkey",-2.31972150017635,"squirrel_monkey"
"806","ENSG00000167077","MEI1","sig","ns","squirrel_monkey",-1.54804162928065,"squirrel_monkey"
"807","ENSG00000188501","LCTL","sig","sig","squirrel_monkey",-1.13294790516024,"squirrel_monkey"
"808","ENSG00000153012","LGI2","sig","sig","squirrel_monkey",-1.25293545273961,"squirrel_monkey"
"809","ENSG00000060709","RIMBP2","ns","ns","squirrel_monkey",-2.52731318082324,"squirrel_monkey"
"810","ENSG00000168546","GFRA2","ns","ns","squirrel_monkey",-1.05516628512109,"squirrel_monkey"
"811","ENSG00000167034","NKX3-1","sig","sig","squirrel_monkey",5.60931978247347,"squirrel_monkey"
"812","ENSG00000187595","ZNF385C","ns","sig","squirrel_monkey",6.16552234402722,"squirrel_monkey"
"813","ENSG00000177465","ACOT4","sig","sig","squirrel_monkey",-1.02271687244578,"squirrel_monkey"
"814","ENSG00000107954","NEURL1","sig","sig","squirrel_monkey",-3.2182304732959,"squirrel_monkey"
"815","ENSG00000125378","BMP4","sig","sig","squirrel_monkey",-1.98569795545876,"squirrel_monkey"
"816","ENSG00000140285","FGF7","sig","sig","squirrel_monkey",-1.48505695651204,"squirrel_monkey"
"817","ENSG00000139344","AMDHD1","ns","sig","squirrel_monkey",-2.88971197762755,"squirrel_monkey"
"818","ENSG00000130224","LRCH2","sig","sig","squirrel_monkey",-1.18680202461007,"squirrel_monkey"
"819","ENSG00000164270","HTR4","ns","sig","squirrel_monkey",-1.41999310835103,"squirrel_monkey"
"820","ENSG00000166342","NETO1","sig","sig","squirrel_monkey",-2.77937810475535,"squirrel_monkey"
"821","ENSG00000148357","HMCN2","ns","sig","squirrel_monkey",-2.22640290896438,"squirrel_monkey"
"822","ENSG00000136267","DGKB","sig","sig","squirrel_monkey",-1.70362180987401,"squirrel_monkey"
"823","ENSG00000177675","CD163L1","sig","sig","squirrel_monkey",-1.24263395310131,"squirrel_monkey"
