"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"446","ENSG00000175073",1.06452164580317,1.00033476577602e-17,"VCPIP1",1.05139982537212,7.67793677920907e-17,"VCPIP1","not","sig","VCPIP1"
"447","ENSG00000042429",1.3026390358316,1.06675184391522e-17,"MED17",1.26238495546974,7.20436051867784e-20,"MED17","not","sig","MED17"
"448","ENSG00000138821",1.66520989399189,1.22358316574958e-17,"SLC39A8",1.66676433987695,3.41111517992595e-17,"SLC39A8","not","sig","SLC39A8"
"449","ENSG00000152133",-1.41421616122987,1.23194423511652e-17,"GPATCH11",-0.652803933936501,0.00490366155099316,"GPATCH11","different","sig","GPATCH11"
"450","ENSG00000167081",-1.02680431559586,1.23421453809159e-17,"PBX3",-1.05104779827939,4.98723437144981e-18,"PBX3","not","sig","PBX3"
"451","ENSG00000234465",4.69474288126498,1.24258087140123e-17,"PINLYP",5.13371923766709,6.25468076444637e-17,"PINLYP","not","sig","PINLYP"
"452","ENSG00000142599",0.862889080576692,1.33221495796334e-17,"RERE",0.826110472156569,1.70414302561223e-16,"RERE","not","sig","RERE"
"453","ENSG00000135363",2.68587146261715,1.44633723613839e-17,"LMO2",2.63141089821553,1.30132069152225e-16,"LMO2","not","sig","LMO2"
"454","ENSG00000184584",1.19495986790846,1.46634982574383e-17,"TMEM173",1.17089202983648,7.13760147615349e-17,"TMEM173","not","sig","TMEM173"
"455","ENSG00000125730",2.16886317644797,1.51470645554558e-17,"C3",2.22746099386338,1.37249516621341e-19,"C3","not","sig","C3"
"456","ENSG00000100302",2.01892766046906,1.64977794702868e-17,"RASD2",2.00298283984636,4.87217325786174e-17,"RASD2","not","sig","RASD2"
"457","ENSG00000124767",-1.04778659832011,1.68678794954029e-17,"GLO1",-1.06133141554271,2.20766300524092e-17,"GLO1","not","sig","GLO1"
"458","ENSG00000132570",-2.2451391395287,1.85436899059194e-17,"PCBD2",-1.46033216603823,1.06381903175635e-06,"PCBD2","different","sig","PCBD2"
"459","ENSG00000164597",-0.786222089063306,1.90562778961472e-17,"COG5",-0.817745994314851,3.01572946518736e-17,"COG5","not","sig","COG5"
"460","ENSG00000117528",-1.33086342603591,1.96572187500076e-17,"ABCD3",-1.36621811115489,2.40856110818929e-18,"ABCD3","not","sig","ABCD3"
"461","ENSG00000215193",0.893093788428467,2.10839225192237e-17,"PEX26",0.96282669107952,4.75520812411228e-17,"PEX26","not","sig","PEX26"
"462","ENSG00000111481",-0.693620207739129,2.23396997941902e-17,"COPZ1",-0.730285371341988,4.17473380803712e-18,"COPZ1","not","sig","COPZ1"
